count,time_s,lux,press,temp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
4173,73.516052,0.2096,1011.737549,29.75,0.2854,0.775574,1.646484,22.633051,-23.519051,71.709824,10.951765,90.038895,-186.250427
4174,73.531731,0.2096,1011.742432,29.75,0.282959,0.77948,1.651855,22.449945,-22.542488,70.12291,12.516303,88.459267,-187.764679
4175,73.549599,0.2096,1011.75415,29.75,0.27417,0.776062,1.649902,22.14477,-22.542488,68.780136,-9.387227,104.255569,-190.793137
4176,73.565323,0.2096,1011.77124,29.75,0.273193,0.769226,1.650391,21.961664,-22.725594,68.963242,0,85.300011,-181.707733
4177,73.580986,0.2096,1011.789307,29.75,0.268311,0.75946,1.650391,22.14477,-22.420418,70.24498,1.564538,93.198166,-186.250427
4178,73.598831,0.2096,1011.778076,29.75,0.266846,0.754578,1.647461,22.083735,-22.786629,70.916367,-6.258152,97.937057,-184.736191
4179,73.614532,0.2096,1011.773682,29.75,0.262939,0.753601,1.64502,22.816156,-22.420418,71.648788,6.258152,85.300011,-187.764679
4180,73.630241,0.2096,1011.786377,29.75,0.264893,0.75946,1.648926,22.38891,-22.908699,71.038437,1.564538,83.720383,-180.193512
4181,73.645935,0.2096,1011.780029,29.75,0.267822,0.768738,1.643555,23.182367,-22.725594,69.695663,-1.564538,96.357422,-186.250427
4182,73.695053,0.2096,1011.761719,29.742188,0.264404,0.770203,1.657715,22.022699,-22.725594,70.550156,3.129076,101.096313,-181.707733
4183,73.710793,0.2096,1011.783447,29.742188,0.258545,0.760437,1.648926,22.816156,-23.458015,69.878769,12.516303,97.937057,-193.821594
4184,73.726547,0.2096,1011.779785,29.742188,0.25415,0.757507,1.642578,22.755121,-22.969734,69.207382,14.080841,83.720383,-186.250427
4185,73.742302,0.2096,1011.748779,29.742188,0.258057,0.758972,1.645508,22.449945,-23.885262,70.183945,-4.693614,93.198166,-180.193512
4186,73.760178,0.2096,1011.76123,29.742188,0.258057,0.758972,1.644043,23.060297,-24.129402,71.465683,-12.516303,97.937057,-175.650818
4187,73.775925,0.2096,1011.771973,29.742188,0.265869,0.76532,1.645508,23.121332,-23.946297,71.953964,4.693614,93.198166,-177.165039
4188,73.791695,0.2096,1011.76123,29.742188,0.273682,0.771179,1.647949,23.304438,-23.702156,71.282578,15.645379,110.574089,-184.736191
4189,73.809608,0.2096,1011.755615,29.742188,0.276611,0.778015,1.648926,22.755121,-23.641121,70.48912,12.516303,85.300011,-187.764679
4190,73.825478,0.2096,1011.761475,29.742188,0.279053,0.77948,1.645508,22.083735,-23.39698,70.550156,4.693614,80.561119,-180.193512
4191,73.84127,0.2096,1011.778809,29.742188,0.2771,0.775085,1.64209,21.961664,-23.27491,70.611191,3.129076,88.459267,-187.764679
4192,73.857117,0.2096,1011.778076,29.742188,0.266357,0.768738,1.638672,21.839594,-23.030769,69.634628,15.645379,85.300011,-181.707733
4193,73.875061,0.2096,1011.762695,29.742188,0.26001,0.756531,1.651367,21.961664,-23.213875,70.36705,-4.693614,90.038895,-186.250427
4194,73.890854,0.2096,1011.798096,29.742188,0.264893,0.756042,1.647949,21.778559,-22.969734,70.977402,0,104.255569,-196.850052
4195,73.906662,0.2096,1011.750488,29.742188,0.261475,0.757019,1.647461,22.449945,-23.702156,72.38121,3.129076,101.096313,-175.650818
4196,73.922462,0.2096,1011.758301,29.789062,0.273682,0.766296,1.645508,22.327875,-23.27491,71.648788,-3.129076,91.618538,-181.707733
4197,73.940399,0.2096,1011.767578,29.789062,0.281982,0.772156,1.644531,22.205805,-23.091805,70.061874,1.564538,86.879639,-192.307358
4198,73.956238,0.2096,1011.751953,29.789062,0.278076,0.779968,1.63623,21.717524,-23.15284,69.634628,-7.82269,90.038895,-192.307358
4199,73.972092,0.2096,1011.743408,29.789062,0.2771,0.774597,1.645508,21.534418,-22.542488,69.939804,4.693614,90.038895,-186.250427
4200,73.987923,0.1968,1011.763184,29.789062,0.265869,0.76239,1.646484,22.14477,-22.969734,70.24498,3.129076,97.937057,-193.821594
4201,74.037682,0.1968,1011.764893,29.789062,0.255615,0.738464,1.648438,23.182367,-23.702156,71.099472,10.951765,93.198166,-186.250427
4202,74.053452,0.1968,1011.754395,29.789062,0.261963,0.745789,1.64209,23.487543,-23.27491,72.442245,4.693614,90.038895,-195.335831
4203,74.069176,0.1968,1011.770996,29.789062,0.27417,0.76239,1.650391,23.609613,-23.885262,72.991562,-1.564538,86.879639,-189.2789
4204,74.08699,0.1968,1011.731934,29.789062,0.281982,0.772156,1.648438,23.243402,-23.580086,70.428085,-6.258152,94.777794,-172.622345
4205,74.102737,0.1968,1011.772217,29.789062,0.273193,0.780945,1.644531,23.548578,-23.091805,68.841171,-4.693614,86.879639,-177.165039
4206,74.118462,0.1968,1011.794434,29.789062,0.27417,0.780457,1.644043,22.999262,-23.030769,69.573593,17.209915,80.561119,-186.250427
4207,74.134201,0.1968,1011.762451,29.789062,0.268311,0.773621,1.650879,22.816156,-23.15284,70.550156,6.258152,85.300011,-178.679276
4208,74.152,0.1968,1011.776367,29.789062,0.258057,0.763855,1.645508,22.694086,-23.335945,70.061874,7.82269,93.198166,-171.108124
4209,74.167717,0.1968,1011.771484,29.804688,0.257568,0.758972,1.646484,23.182367,-22.847664,69.573593,1.564538,90.038895,-186.250427
4210,74.183449,0.1968,1011.769287,29.804688,0.256592,0.753601,1.651367,23.243402,-23.763191,71.831894,9.387227,91.618538,-175.650818
4211,74.199188,0.1968,1011.762207,29.804688,0.265381,0.766296,1.64502,22.816156,-23.213875,72.808456,12.516303,97.937057,-193.821594
4212,74.217026,0.1968,1011.78125,29.804688,0.269775,0.777527,1.645996,23.182367,-23.335945,72.320175,12.516303,91.618538,-181.707733
4213,74.232742,0.1968,1011.802246,29.804688,0.2771,0.788269,1.643555,22.694086,-23.763191,70.977402,6.258152,91.618538,-178.679276
4214,74.248459,0.1968,1011.794189,29.804688,0.278564,0.786804,1.643066,22.205805,-23.030769,70.061874,3.129076,97.937057,-190.793137
4215,74.264168,0.1968,1011.74707,29.804688,0.273682,0.785828,1.644043,21.778559,-23.27491,69.512558,4.693614,93.198166,-180.193512
4216,74.28196,0.1968,1011.793701,29.804688,0.258057,0.773621,1.648438,21.656488,-23.091805,68.535995,9.387227,88.459267,-181.707733
4217,74.297699,0.1968,1011.768066,29.804688,0.256104,0.757019,1.650391,20.924067,-23.27491,68.963242,0,72.662971,-181.707733
4218,74.313362,0.1968,1011.758789,29.804688,0.252686,0.749695,1.646973,21.168207,-23.39698,71.343613,3.129076,94.777794,-187.764679
4219,74.329071,0.1968,1011.772949,29.804688,0.259521,0.7453,1.646973,22.327875,-24.068367,73.052597,-4.693614,105.835205,-180.193512
4220,74.375717,0.1968,1011.757812,29.804688,0.278076,0.769714,1.64502,22.26684,-23.519051,71.160507,3.129076,91.618538,-181.707733
4221,74.391563,0.1968,1011.75415,29.804688,0.283447,0.775085,1.652344,21.961664,-24.129402,71.831894,12.516303,85.300011,-181.707733
4222,74.407387,0.2096,1011.755371,29.75,0.276611,0.763367,1.650391,21.961664,-23.39698,71.099472,7.82269,96.357422,-186.250427
4223,74.425308,0.2096,1011.743896,29.75,0.269775,0.759949,1.647949,22.510981,-22.908699,68.658066,1.564538,102.675941,-189.2789
4224,74.441093,0.2096,1011.772949,29.75,0.265381,0.749207,1.647461,22.510981,-23.458015,68.291855,1.564538,83.720383,-183.22197
4225,74.456871,0.2096,1011.773193,29.75,0.262451,0.742371,1.650391,23.060297,-22.969734,70.36705,17.209915,102.675941,-186.250427
4226,74.472672,0.2096,1011.777832,29.75,0.265381,0.735535,1.649902,23.365473,-23.641121,72.686386,0,82.140747,-187.764679
4227,74.49057,0.2096,1011.757324,29.75,0.268311,0.750183,1.647949,24.525141,-23.519051,72.503281,0,85.300011,-175.650818
4228,74.506287,0.2096,1011.757324,29.75,0.274658,0.762878,1.646973,24.464106,-23.580086,71.770859,4.693614,99.516685,-171.108124
4229,74.522057,0.2096,1011.771484,29.75,0.276611,0.778015,1.652832,23.914789,-22.847664,70.611191,1.564538,99.516685,-180.193512
4230,74.537834,0.2096,1011.778564,29.75,0.282959,0.787781,1.64502,23.365473,-23.39698,69.817734,6.258152,101.096313,-172.622345
4231,74.555763,0.2096,1011.803955,29.75,0.27417,0.780457,1.648438,23.853754,-22.908699,70.12291,-4.693614,99.516685,-186.250427
4232,74.571564,0.2096,1011.791504,29.75,0.27124,0.770691,1.648438,22.755121,-22.298347,69.817734,1.564538,93.198166,-186.250427
4233,74.587364,0.2096,1011.798096,29.75,0.26001,0.758972,1.648438,22.877192,-23.030769,69.207382,18.774454,101.096313,-175.650818
4234,74.605331,0.2096,1011.772949,29.75,0.262939,0.75116,1.648438,23.060297,-23.27491,68.963242,-1.564538,86.879639,-186.250427
4235,74.621124,0.2096,1011.792969,29.75,0.261475,0.756042,1.651855,23.975824,-22.725594,70.550156,-6.258152,88.459267,-193.821594
4236,74.636909,0.2096,1011.789551,29.804688,0.266846,0.766296,1.652832,23.731684,-23.39698,72.442245,6.258152,94.777794,-181.707733
4237,74.652702,0.2096,1011.766113,29.804688,0.270752,0.787781,1.644531,23.304438,-22.725594,71.587753,4.693614,83.720383,-174.136581
4238,74.670654,0.2096,1011.779541,29.804688,0.265869,0.791687,1.644043,22.083735,-22.664558,69.756699,7.82269,86.879639,-195.335831
4239,74.718224,0.2096,1011.761719,29.804688,0.260498,0.767273,1.645508,21.412348,-23.519051,71.282578,1.564538,86.879639,-174.136581
4240,74.733971,0.2096,1011.772705,29.804688,0.25415,0.758972,1.646484,21.412348,-22.969734,69.695663,0,94.777794,-181.707733
4241,74.749619,0.2096,1011.768066,29.804688,0.256592,0.749207,1.647949,21.839594,-23.763191,69.268417,0,88.459267,-184.736191
4242,74.767349,0.2096,1011.801025,29.804688,0.25708,0.751648,1.647949,22.083735,-24.007332,71.648788,-4.693614,80.561119,-186.250427
4243,74.783043,0.2096,1011.753906,29.804688,0.261475,0.763367,1.644043,22.816156,-24.007332,72.991562,4.693614,96.357422,-186.250427
4244,74.798714,0.2096,1011.7771,29.804688,0.267334,0.777527,1.650879,22.510981,-23.885262,72.564316,6.258152,85.300011,-181.707733
4245,74.814438,0.2096,1011.7771,29.804688,0.273193,0.780457,1.645996,22.26684,-24.495613,70.36705,4.693614,80.561119,-174.136581
4246,74.832222,0.2096,1011.751709,29.804688,0.278564,0.773621,1.648438,21.412348,-24.495613,70.550156,3.129076,97.937057,-187.764679
4247,74.847931,0.2096,1011.775391,29.804688,0.281494,0.759949,1.652832,21.351313,-23.519051,71.160507,6.258152,97.937057,-181.707733
4248,74.863632,0.2096,1011.792725,29.804688,0.276123,0.746765,1.650879,22.022699,-24.068367,71.526718,10.951765,83.720383,-177.165039
4249,74.879326,0.2096,1011.786133,29.75,0.27124,0.733093,1.659668,22.022699,-23.15284,70.48912,9.387227,97.937057,-172.622345
4250,74.897087,0.2096,1011.770752,29.75,0.263916,0.740906,1.652344,22.877192,-23.335945,69.939804,17.209915,96.357422,-183.22197
4251,74.912735,0.2096,1011.783691,29.75,0.270264,0.752136,1.645996,23.670649,-23.641121,71.404648,7.82269,90.038895,-183.22197
4252,74.928383,0.2096,1011.782471,29.75,0.280029,0.768738,1.645996,23.792719,-23.335945,72.747421,9.387227,94.777794,-184.736191
4253,74.946121,0.2096,1011.787354,29.75,0.280518,0.77948,1.650391,23.121332,-23.335945,71.709824,9.387227,78.981491,-184.736191
4254,74.961769,0.2096,1011.762451,29.75,0.281982,0.775574,1.652344,22.816156,-22.786629,69.817734,0,91.618538,-187.764679
4255,74.977379,0.2096,1011.773682,29.75,0.282471,0.770203,1.646484,23.182367,-22.725594,68.535995,4.693614,90.038895,-174.136581
4256,74.993019,0.2096,1011.804443,29.75,0.278564,0.75946,1.648926,23.243402,-21.993172,69.756699,17.209915,99.516685,-183.22197
4257,75.010765,0.2096,1011.785156,29.75,0.270264,0.749695,1.647949,23.548578,-21.932137,70.916367,-1.564538,99.516685,-192.307358
4258,75.058731,0.2096,1011.774902,29.75,0.256104,0.772156,1.651367,23.914789,-23.091805,70.672226,-4.693614,96.357422,-177.165039
4259,75.074471,0.2096,1011.78125,29.75,0.259033,0.782898,1.648438,23.487543,-22.908699,72.503281,-9.387227,91.618538,-184.736191
4260,75.090233,0.2096,1011.775879,29.75,0.266846,0.790222,1.64502,23.548578,-23.519051,72.442245,4.693614,105.835205,-171.108124
4261,75.108124,0.2096,1011.777344,29.75,0.271729,0.784851,1.64502,22.14477,-23.641121,70.12291,6.258152,94.777794,-178.679276
4262,75.123886,0.2096,1011.791504,29.789062,0.269775,0.774597,1.645508,22.022699,-22.908699,69.878769,9.387227,85.300011,-178.679276
4263,75.139664,0.2096,1011.737061,29.789062,0.266846,0.763855,1.645508,22.510981,-23.27491,71.099472,-4.693614,90.038895,-186.250427
4264,75.155434,0.2096,1011.77124,29.789062,0.263428,0.757019,1.651367,22.572016,-23.213875,70.977402,3.129076,107.414833,-172.622345
4265,75.17337,0.2096,1011.787109,29.789062,0.256104,0.761414,1.645508,22.327875,-23.335945,69.207382,-3.129076,91.618538,-163.536972
4266,75.18914,0.2096,1011.772217,29.789062,0.255615,0.770203,1.647949,22.999262,-24.190437,69.512558,-4.693614,86.879639,-174.136581
4267,75.204918,0.2096,1011.802246,29.789062,0.258545,0.77655,1.644531,22.694086,-24.190437,71.404648,0,82.140747,-178.679276
4268,75.222794,0.2096,1011.781738,29.789062,0.266846,0.783386,1.645996,21.961664,-24.434578,72.930527,17.209915,93.198166,-180.193512
4269,75.238579,0.1968,1011.75293,29.789062,0.273682,0.77948,1.643066,22.14477,-24.068367,72.25914,7.82269,93.198166,-180.193512
4270,75.254341,0.1968,1011.779053,29.789062,0.276611,0.771667,1.64209,21.900629,-24.312508,70.977402,7.82269,96.357422,-192.307358
4271,75.270111,0.1968,1011.814941,29.789062,0.277588,0.760925,1.648926,21.534418,-23.763191,70.855331,-4.693614,93.198166,-168.079666
4272,75.28804,0.1968,1011.789307,29.789062,0.273682,0.749695,1.651367,21.473383,-23.39698,70.733261,1.564538,93.198166,-183.22197
4273,75.30381,0.1968,1011.753906,29.789062,0.273682,0.75116,1.645508,21.656488,-23.885262,69.512558,0,110.574089,-178.679276
4274,75.319527,0.1968,1011.791748,29.789062,0.269287,0.754578,1.648438,22.694086,-22.603523,69.939804,-3.129076,88.459267,-172.622345
4275,75.33535,0.1968,1011.761963,29.789062,0.265381,0.76239,1.64209,22.633051,-23.641121,70.306015,10.951765,96.357422,-174.136581
4276,75.353256,0.1968,1011.762939,29.789062,0.264893,0.765808,1.650879,21.961664,-23.763191,70.977402,7.82269,86.879639,-183.22197
4277,75.401253,0.1968,1011.765137,29.796875,0.283447,0.759949,1.648926,21.839594,-22.786629,70.36705,-4.693614,99.516685,-165.051193
4278,75.416946,0.1968,1011.769775,29.796875,0.281982,0.751648,1.648438,22.510981,-23.091805,69.634628,15.645379,94.777794,-178.679276
4279,75.432701,0.1968,1011.757568,29.796875,0.270752,0.746277,1.647949,22.877192,-22.176277,69.695663,0,94.777794,-190.793137
4280,75.450577,0.1968,1011.791992,29.796875,0.269775,0.752625,1.644531,23.426508,-22.359383,69.390488,0,88.459267,-178.679276
4281,75.466263,0.1968,1011.786865,29.796875,0.260498,0.758484,1.642578,23.853754,-22.725594,69.451523,-4.693614,105.835205,-183.22197
4282,75.48201,0.1968,1011.80127,29.796875,0.255127,0.763855,1.648438,23.548578,-22.908699,70.061874,3.129076,97.937057,-181.707733
4283,75.499908,0.1968,1011.755127,29.796875,0.253662,0.772156,1.647461,23.243402,-23.335945,70.916367,3.129076,82.140747,-184.736191
4284,75.515648,0.1968,1011.783691,29.796875,0.25415,0.772644,1.647461,22.938227,-23.39698,71.526718,12.516303,94.777794,-181.707733
4285,75.531326,0.1968,1011.787354,29.796875,0.267822,0.767273,1.646973,23.365473,-23.458015,72.076035,-3.129076,107.414833,-184.736191
4286,75.547073,0.1968,1011.797363,29.796875,0.272705,0.771667,1.652344,23.304438,-23.15284,71.099472,0,91.618538,-193.821594
4287,75.564911,0.1968,1011.757568,29.796875,0.271729,0.763855,1.645508,23.121332,-23.27491,70.183945,12.516303,91.618538,-184.736191
4288,75.580589,0.1968,1011.788574,29.796875,0.265869,0.762878,1.645996,23.182367,-23.641121,70.24498,1.564538,90.038895,-180.193512
4289,75.596268,0.1968,1011.804932,29.796875,0.265869,0.769226,1.646484,23.243402,-22.908699,70.36705,7.82269,96.357422,-189.2789
4290,75.611931,0.1968,1011.781982,29.78125,0.253174,0.778503,1.648438,23.121332,-23.580086,70.428085,4.693614,102.675941,-180.193512
4291,75.629776,0.1968,1011.768799,29.78125,0.260986,0.783875,1.640625,22.327875,-24.312508,70.183945,4.693614,86.879639,-195.335831
4292,75.645508,0.2096,1011.791504,29.78125,0.264893,0.788757,1.649902,22.022699,-23.824226,71.343613,4.693614,90.038895,-192.307358
4293,75.661217,0.2096,1011.77124,29.78125,0.270264,0.77948,1.644531,22.572016,-24.007332,72.320175,1.564538,93.198166,-180.193512
4294,75.676926,0.2096,1011.790771,29.78125,0.2771,0.775574,1.646973,21.961664,-23.824226,72.076035,3.129076,88.459267,-187.764679
4295,75.694794,0.2096,1011.773682,29.78125,0.282959,0.76532,1.646484,22.083735,-23.641121,71.160507,9.387227,91.618538,-178.679276
4296,75.74276,0.2096,1011.794434,29.78125,0.267334,0.763367,1.645508,22.022699,-22.908699,69.634628,-4.693614,105.835205,-186.250427
4297,75.758476,0.2096,1011.786865,29.78125,0.266357,0.770203,1.651367,22.26684,-22.725594,70.061874,3.129076,101.096313,-184.736191
4298,75.776344,0.2096,1011.764893,29.78125,0.260498,0.769226,1.646484,21.778559,-23.39698,70.24498,14.080841,96.357422,-180.193512
4299,75.792061,0.2096,1011.768799,29.78125,0.264893,0.769714,1.654297,21.839594,-22.908699,70.855331,-4.693614,96.357422,-177.165039
4300,75.807777,0.2096,1011.805908,29.78125,0.266357,0.762878,1.651855,22.26684,-23.519051,71.404648,3.129076,97.937057,-181.707733
4301,75.823486,0.2096,1011.786621,29.78125,0.275146,0.757507,1.648926,22.205805,-22.847664,71.221542,-1.564538,102.675941,-180.193512
4302,75.841362,0.2096,1011.795166,29.773438,0.271729,0.753113,1.64502,22.449945,-22.725594,70.855331,7.82269,90.038895,-174.136581
4303,75.857094,0.2096,1011.808594,29.773438,0.273682,0.751648,1.651367,22.633051,-23.335945,70.061874,1.564538,102.675941,-192.307358
4304,75.872841,0.2096,1011.787842,29.773438,0.267822,0.754089,1.64502,22.694086,-22.664558,69.939804,9.387227,97.937057,-181.707733
4305,75.88858,0.2096,1011.789307,29.773438,0.261475,0.755554,1.644531,23.060297,-23.580086,70.061874,3.129076,97.937057,-172.622345
4306,75.906464,0.2096,1011.791992,29.773438,0.256592,0.767273,1.652832,22.877192,-23.39698,70.183945,4.693614,99.516685,-180.193512
4307,75.922211,0.2096,1011.810059,29.773438,0.254639,0.762878,1.654297,23.304438,-23.519051,70.611191,1.564538,96.357422,-189.2789
4308,75.937927,0.2096,1011.795898,29.773438,0.260498,0.766296,1.645508,23.060297,-23.763191,71.343613,9.387227,91.618538,-181.707733
4309,75.953705,0.2096,1011.777588,29.773438,0.264404,0.761414,1.649414,23.060297,-23.580086,71.770859,3.129076,88.459267,-178.679276
4310,75.978073,0.2096,1011.748291,29.773438,0.272705,0.761414,1.647461,22.999262,-23.580086,71.160507,6.258152,85.300011,-175.650818
4311,75.995514,0.2096,1011.782227,29.773438,0.276123,0.75946,1.654785,23.609613,-23.519051,70.794296,7.82269,99.516685,-186.250427
4312,76.011375,0.2096,1011.766602,29.773438,0.273682,0.769226,1.643066,23.487543,-23.824226,70.733261,-3.129076,94.777794,-196.850052
4313,76.029366,0.2096,1011.777344,29.773438,0.273193,0.769226,1.646484,23.548578,-23.39698,70.183945,3.129076,85.300011,-190.793137
4314,76.077492,0.1968,1011.824219,29.773438,0.267334,0.77655,1.645996,22.633051,-23.091805,70.855331,15.645379,91.618538,-187.764679
4315,76.093353,0.1968,1011.801758,29.773438,0.270752,0.773132,1.646973,22.14477,-23.519051,71.282578,12.516303,85.300011,-184.736191
4316,76.1092,0.1968,1011.782227,29.773438,0.275635,0.766296,1.64502,21.839594,-22.786629,71.221542,7.82269,90.038895,-198.364288
4317,76.127197,0.1968,1011.821533,29.773438,0.273193,0.764343,1.650879,22.38891,-22.786629,71.099472,-3.129076,91.618538,-184.736191
4318,76.143044,0.1968,1011.796875,29.773438,0.273193,0.766785,1.654785,22.083735,-23.213875,70.306015,3.129076,116.892609,-175.650818
